author_id,article_id,author_num
79,5611,7
96,5612,2
146,5613,1
9565,5615,3
171,5616,6
31,5617,2
45,5618,1
2357,5618,3
6228,5618,4
102,5619,1
8340,5620,1
67,5620,3
24,5622,3
53,5624,4
173,5625,1
175,5626,4
153,5627,5
49,5628,9
959,5629,1
6371,5629,2
1828,5629,4
104,5629,6
792,5630,3
21,5631,4
169,5632,1
1090,5633,1
100,5633,3
34,5635,1
176,5636,2
4496,5637,2
150,5638,6
88,5640,1
147,5641,2
350,5642,33
3308,5642,63
2851,5642,73
4446,5642,141
4380,5642,145
202,5642,146
121,5643,3
80,5644,8
139,5646,2
154,5648,1
51,5649,1
6018,5649,2
125,5650,1
5419,5651,18
4512,5651,19
103,5651,51
113,5651,114
9009,5651,149
32,5652,4
112,5653,2
2291,5654,3
148,5654,8
164,5655,12
270,5657,1
96,5660,5
2288,5661,1
1286,5661,2
79,5661,4
170,5662,2
7980,5664,2
7277,5664,4
7606,5664,7
152,5664,16
910,5664,20
7119,5664,21
177,5665,1
133,5666,1
62,5667,5
102,5668,1
5106,5669,1
143,5669,3
45,5670,2
109,5671,1
2146,5673,7
166,5673,11
875,5675,1
419,5675,2
104,5675,3
7199,5677,1
3578,5677,10
7257,5677,11
158,5678,1
175,5679,1
26,5680,3
6039,5680,4
31,5680,5
134,5681,1
5651,5681,4
144,5682,1
40,5683,1
1705,5684,1
42,5684,2
6590,5685,1
171,5686,3
6078,5686,4
34,5687,2
147,5688,4
5455,5689,1
959,5689,2
745,5690,6
100,5690,16
735,5691,5
434,5691,6
8903,5691,10
169,5691,11
1936,5691,12
793,5691,13
7781,5692,1
3194,5692,2
3194,5692,3
6231,5692,5
47,5692,6
21,5693,2
792,5695,2
2683,5696,1
67,5696,2
966,5696,3
153,5697,1
176,5698,3
173,5699,1
157,5700,1
3088,5700,9
159,5701,1
104,5701,2
4521,5701,3
1295,5701,6
88,5702,1
150,5703,3
53,5704,2
80,5705,3
6769,5706,8
7102,5706,31
4446,5706,35
3106,5706,105
7484,5706,108
6037,5706,109
1922,5706,113
9174,5706,123
2495,5706,124
3194,5706,132
154,5708,1
4617,5709,10
79,5709,15
113,5710,1
121,5711,8
49,5712,3
96,5713,3
143,5714,1
172,5715,2
148,5717,2
109,5718,1
2364,5720,5
62,5720,11
104,5721,1
3271,5721,3
164,5722,8
112,5724,4
133,5725,1
51,5728,1
6018,5728,2
45,5729,2
32,5730,4
177,5731,1
102,5732,1
6523,5732,3
21,5734,2
100,5736,2
175,5737,3
24,5738,2
735,5738,4
6318,5739,1
1119,5739,2
230,5739,3
170,5740,2
1127,5741,1
34,5743,1
47,5744,1
144,5745,2
5155,5746,4
1044,5746,6
1053,5746,7
875,5746,8
918,5746,9
2288,5746,11
2475,5746,13
1864,5746,14
2354,5746,15
3047,5746,18
875,5746,19
540,5746,20
2683,5746,21
7530,5746,26
159,5746,27
3286,5746,28
3171,5746,29
434,5746,34
5020,5746,35
6590,5747,1
153,5748,1
31,5750,2
158,5751,1
411,5751,4
80,5752,3
134,5753,1
176,5754,1
171,5755,1
150,5756,2
157,5757,1
178,5758,1
30,5760,1
58,5760,2
8222,5760,3
364,5760,5
5191,5760,6
1933,5760,8
172,5761,4
5072,5761,6
166,5762,7
5419,5763,20
4512,5763,21
7583,5763,49
103,5763,53
113,5763,114
147,5764,4
2878,5765,44
3308,5765,59
2851,5765,70
202,5765,135
169,5766,1
164,5767,6
42,5768,1
8798,5769,2
875,5769,3
3012,5769,6
67,5769,9
96,5770,8
173,5771,6
133,5772,1
148,5773,1
7868,5774,4
4252,5774,13
152,5774,19
88,5775,1
7146,5776,2
146,5776,3
121,5777,2
104,5778,1
109,5779,2
9565,5780,3
84,5780,5
3911,5780,6
1295,5781,4
143,5783,4
2092,5784,1
51,5784,4
53,5786,2
177,5787,1
21,5788,4
112,5791,1
79,5792,2
1286,5792,4
171,5793,2
678,5794,1
31,5794,2
153,5796,1
5981,5797,2
792,5797,5
175,5798,3
45,5800,1
24,5801,2
154,5802,1
34,5803,2
5069,5804,1
49,5804,8
80,5806,5
62,5807,2
1936,5808,1
47,5808,2
793,5810,1
2357,5810,2
8233,5810,3
230,5810,4
4341,5810,5
170,5811,3
176,5812,1
3960,5813,2
67,5814,2
2288,5814,3
3171,5814,5
139,5815,1
158,5816,2
1936,5816,3
134,5817,1
67,5818,2
169,5818,5
7683,5818,13
150,5819,2
133,5820,1
172,5821,2
146,5822,7
5020,5823,2
5419,5824,17
4512,5824,18
3854,5824,36
103,5824,50
113,5824,110
9009,5824,148
100,5826,3
88,5827,1
32,5828,1
2502,5829,5
148,5829,9
166,5830,1
144,5832,3
109,5833,2
179,5834,1
147,5836,5
40,5837,1
31,5838,1
678,5838,2
660,5839,9
7868,5839,17
6620,5839,22
152,5839,24
121,5841,3
173,5843,8
21,5844,4
96,5845,2
157,5846,1
5044,5847,1
34,5847,3
6294,5848,1
104,5848,4
1295,5848,5
178,5850,2
164,5851,1
143,5852,1
7089,5854,1
6231,5854,2
1933,5854,3
30,5854,4
3851,5854,5
232,5854,6
6080,5855,7
703,5856,1
79,5856,2
2288,5856,3
3106,5856,4
53,5858,4
80,5860,6
171,5861,3
1648,5862,1
2092,5862,2
51,5862,4
154,5864,1
540,5865,3
826,5865,8
2182,5865,10
169,5866,1
7252,5866,2
450,5866,10
62,5867,1
792,5868,1
153,5869,2
176,5870,1
162,5872,2
42,5873,2
100,5874,1
9685,5874,4
45,5875,1
112,5876,2
1904,5877,1
4394,5877,6
150,5878,1
67,5879,3
148,5880,10
166,5881,1
170,5882,1
133,5883,1
172,5884,1
144,5885,4
158,5887,1
8510,5887,7
32,5888,1
113,5891,1
139,5892,5
8584,5893,1
109,5894,3
96,5895,3
147,5896,2
31,5897,2
6330,5898,5
173,5898,9
2512,5899,19
8613,5899,21
1219,5899,47
5139,5899,48
1127,5899,50
454,5899,52
722,5899,54
678,5899,55
2354,5899,56
2495,5899,61
9300,5899,95
1411,5899,115
1411,5899,116
1411,5899,117
7234,5899,132
5881,5899,139
49,5900,4
143,5901,2
40,5902,3
178,5904,1
34,5905,2
2105,5906,1
152,5907,3
121,5908,2
47,5909,1
80,5910,4
79,5911,3
157,5912,1
179,5913,1
102,5914,1
58,5914,3
176,5916,1
1936,5917,2
3012,5917,4
24,5917,5
62,5918,2
2288,5919,1
3783,5919,2
232,5919,3
51,5919,6
2288,5919,7
53,5920,6
4188,5921,2
9079,5921,3
1295,5921,6
180,5922,4
169,5923,3
6371,5923,6
100,5924,5
164,5925,11
42,5927,1
30,5928,2
1933,5928,5
7146,5929,1
150,5931,3
171,5932,2
3171,5933,2
198,5933,3
943,5933,4
2357,5933,5
148,5934,7
154,5935,2
153,5936,3
21,5937,2
158,5938,2
133,5939,3
60,5940,2
112,5941,4
166,5943,4
32,5944,5
4512,5945,18
7583,5945,52
103,5945,54
5593,5945,92
113,5945,122
3960,5947,6
45,5948,1
7924,5948,2
1295,5950,1
1985,5950,2
735,5950,4
67,5950,5
104,5951,1
173,5952,5
144,5953,3
96,5954,4
170,5955,1
31,5956,1
4854,5956,2
31,5956,3
172,5957,1
176,5959,1
147,5960,2
179,5962,2
109,5963,1
5204,5964,1
24,5964,2
966,5965,2
80,5966,2
34,5967,2
40,5968,3
164,5969,4
178,5970,1
100,5972,5
121,5973,3
143,5974,2
79,5975,2
2288,5975,4
62,5976,1
53,5977,2
2182,5978,1
4086,5978,2
966,5978,5
47,5978,6
4854,5979,2
2301,5979,4
51,5979,5
2288,5979,6
1592,5979,7
450,5979,9
2182,5979,12
1103,5979,13
51,5979,14
2389,5979,17
68,5979,18
927,5979,19
9772,5979,20
3783,5979,21
7162,5979,22
3578,5979,24
159,5979,29
631,5979,36
9928,5979,38
600,5979,43
1090,5979,44
918,5979,50
273,5979,52
104,5979,53
1640,5979,57
6371,5979,58
2288,5979,59
1959,5979,60
600,5979,61
6760,5979,64
167,5979,65
423,5979,66
2968,5979,68
270,5979,70
230,5979,71
875,5979,72
3794,5979,73
3194,5979,74
128,5979,76
3171,5979,77
1394,5979,80
9241,5979,83
1273,5979,84
169,5980,2
3121,5981,2
42,5981,4
171,5983,2
102,5984,1
58,5984,2
2092,5985,3
51,5985,6
152,5988,2
195,5988,10
5965,5988,14
7868,5988,17
7250,5988,22
6219,5988,24
7146,5989,1
146,5989,3
139,5990,4
58,5991,1
3926,5991,2
30,5991,5
148,5992,7
2502,5992,9
45,5993,1
792,5994,1
1394,5994,2
244,5995,1
21,5997,3
735,5998,2
4781,5998,3
51,5998,4
7119,5998,6
67,5998,7
172,5999,3
153,6002,1
104,6003,1
2182,6003,2
154,6004,1
181,6005,2
427,6005,3
1911,6005,4
133,6006,1
112,6007,8
179,6008,4
2116,6008,6
147,6009,6
166,6010,7
158,6011,2
176,6013,1
96,6015,2
109,6016,2
121,6017,3
170,6018,2
34,6019,1
79,6020,2
3076,6020,7
8517,6020,9
31,6021,2
3308,6022,59
2851,6022,70
202,6022,139
144,6023,1
49,6024,4
143,6026,1
173,6027,1
100,6028,3
1090,6028,5
5204,6029,3
47,6029,4
24,6030,1
6927,6032,2
40,6032,3
80,6033,1
150,6034,1
148,6036,3
102,6037,1
1592,6037,2
5020,6037,3
5204,6039,1
3725,6039,2
419,6039,5
4781,6039,6
169,6039,9
7119,6039,10
21,6041,3
172,6042,2
3578,6043,2
171,6044,1
3623,6044,2
2851,6047,2
2092,6049,2
51,6049,3
153,6051,1
45,6052,2
178,6053,2
67,6054,2
182,6055,1
2354,6055,3
51,6055,4
2098,6055,5
139,6056,4
959,6057,2
31,6057,4
2473,6057,5
792,6057,7
62,6058,2
53,6059,2
154,6060,1
179,6063,2
549,6064,1
30,6064,2
9685,6064,4
31,6065,2
147,6066,4
181,6067,6
34,6068,1
67,6068,3
133,6069,1
113,6070,4
109,6071,1
96,6072,1
134,6073,2
1090,6074,1
100,6074,5
79,6075,2
173,6076,10
158,6077,2
176,6079,1
24,6080,1
112,6081,6
170,6082,1
166,6083,11
150,6084,3
143,6085,6
2196,6086,5
270,6089,1
2182,6089,4
273,6089,7
47,6089,10
350,6090,31
350,6090,32
2851,6090,60
4446,6090,120
2747,6090,121
4380,6090,123
202,6090,124
144,6091,4
146,6092,2
80,6094,5
171,6095,1
959,6096,1
1127,6096,2
8548,6096,3
169,6096,5
3725,6096,6
1637,6096,8
6996,6096,10
121,6097,3
153,6098,4
172,6099,1
49,6100,2
133,6101,1
2092,6102,2
51,6102,4
40,6103,2
4496,6104,2
53,6105,2
178,6106,2
162,6107,1
181,6108,2
427,6108,4
7552,6109,4
183,6109,6
21,6110,4
8340,6113,1
67,6113,6
176,6114,4
3495,6115,3
34,6116,2
102,6117,3
2357,6118,1
735,6118,2
6517,6118,3
918,6118,4
109,6119,7
60,6120,1
100,6121,1
45,6122,1
1123,6123,1
7162,6124,1
31,6124,4
62,6125,4
24,6126,5
792,6127,1
170,6128,1
143,6129,2
5419,6130,18
4512,6130,19
103,6130,51
113,6130,114
9009,6130,150
147,6131,5
139,6132,2
154,6133,1
152,6135,5
104,6136,3
79,6137,1
411,6138,2
158,6138,3
6414,6138,7
8041,6139,7
173,6139,8
96,6140,3
150,6141,4
169,6142,5
66,6143,1
80,6143,4
172,6144,1
121,6145,4
7146,6146,1
976,6146,4
112,6147,3
153,6148,4
166,6149,11
2851,6150,4
178,6151,2
3057,6152,7
144,6153,3
34,6154,1
171,6155,1
7781,6158,1
3926,6158,2
47,6158,4
53,6160,3
176,6161,1
40,6162,1
113,6164,4
62,6165,1
170,6166,2
45,6167,2
181,6168,1
133,6169,1
8584,6170,1
21,6170,2
2357,6172,2
2299,6172,5
696,6173,2
104,6173,3
3926,6173,6
1295,6173,7
959,6174,1
2092,6174,2
51,6174,5
102,6175,1
1123,6177,10
186,6179,1
100,6180,10
735,6181,3
67,6181,5
185,6182,1
993,6183,1
31,6183,3
79,6183,4
2408,6183,5
173,6184,1
8380,6186,2
109,6186,7
134,6187,4
24,6188,2
143,6189,5
80,6190,4
31,6191,3
188,6192,4
121,6193,9
4152,6194,1
104,6194,2
3926,6194,3
67,6194,4
150,6195,2
296,6196,3
1326,6197,2
6177,6197,4
7119,6197,5
8903,6197,8
169,6197,9
4781,6198,1
792,6198,2
6018,6198,4
31,6198,6
67,6199,1
34,6199,3
1799,6200,1
30,6200,4
966,6201,1
2630,6202,3
139,6203,2
172,6204,1
158,6205,2
153,6206,1
49,6208,1
154,6209,1
179,6210,3
147,6211,6
189,6212,1
112,6214,3
42,6215,2
176,6216,2
3725,6217,1
45,6217,2
166,6218,6
133,6219,4
6078,6220,1
171,6220,4
2437,6222,1
144,6222,3
152,6223,13
3926,6224,4
1295,6224,5
21,6226,3
100,6227,4
109,6228,2
5581,6229,2
5948,6230,19
1769,6230,41
8344,6230,64
1843,6230,65
3911,6230,68
9513,6230,96
8889,6230,104
259,6230,108
5020,6230,118
1450,6230,124
2473,6230,135
2160,6230,137
8039,6230,146
53,6231,2
178,6232,2
102,6233,1
6745,6233,2
6001,6234,2
113,6234,5
2731,6234,6
173,6235,3
6517,6236,1
5157,6236,3
5543,6236,4
67,6236,5
40,6237,1
170,6239,1
1123,6240,8
8171,6240,9
1286,6241,2
79,6241,3
186,6242,2
3093,6242,4
2092,6243,4
51,6243,9
181,6244,1
146,6245,1
678,6246,1
31,6246,2
150,6247,3
104,6248,1
3271,6248,2
259,6249,1
6307,6249,2
6418,6249,3
8222,6249,4
1985,6249,5
2357,6249,6
6745,6249,7
792,6250,1
6177,6250,2
6760,6250,3
9582,6250,4
2683,6250,5
2182,6250,6
1127,6250,7
351,6250,8
1437,6250,9
80,6251,3
31,6252,9
62,6252,11
419,6253,1
24,6253,2
7177,6253,3
183,6254,1
2851,6254,3
121,6255,3
60,6256,1
158,6257,1
185,6258,1
4922,6260,1
34,6261,2
188,6262,1
143,6263,2
147,6264,4
154,6265,1
191,6266,1
172,6268,2
259,6269,2
1936,6269,4
30,6269,5
9722,6270,1
976,6270,2
1712,6270,3
2182,6270,5
6208,6270,6
2182,6270,7
169,6270,9
9057,6270,14
133,6271,1
96,6272,2
144,6273,4
2462,6273,6
49,6274,3
4969,6274,8
9211,6276,1
47,6276,4
3725,6277,1
45,6277,2
1123,6278,7
176,6279,1
42,6280,2
113,6281,3
735,6283,1
2092,6283,2
67,6283,7
104,6284,1
8779,6284,3
79,6285,3
8031,6286,2
189,6286,4
112,6287,3
21,6288,4
171,6289,1
166,6290,7
9222,6291,2
4854,6291,5
100,6291,7
181,6293,1
121,6294,6
139,6297,1
109,6299,2
2878,6300,5
202,6300,13
456,6300,27
7319,6300,28
8204,6300,29
8227,6300,52
7758,6300,59
8110,6300,66
58,6300,75
1965,6300,76
439,6300,78
1022,6301,1
3578,6301,5
678,6305,1
6760,6305,2
6177,6305,3
9582,6305,4
792,6305,6
24,6306,1
53,6307,1
170,6308,2
34,6309,2
152,6310,3
7980,6310,6
2182,6311,3
31,6311,4
456,6311,6
288,6311,7
186,6312,1
178,6313,2
5503,6314,3
173,6314,7
8041,6314,10
6071,6315,1
191,6315,3
2063,6315,5
966,6316,3
2299,6316,5
31,6316,6
51,6316,7
179,6317,1
143,6319,2
3012,6321,1
2299,6321,2
169,6321,4
150,6322,1
40,6323,3
9853,6324,2
80,6324,3
62,6325,6
158,6326,4
176,6328,1
190,6329,1
49,6331,6
9847,6331,7
133,6332,3
2301,6333,1
1828,6333,2
30,6333,3
1933,6333,4
706,6333,5
1123,6335,1
8584,6337,1
21,6337,2
5020,6338,1
6112,6338,2
581,6338,5
7742,6338,8
194,6338,11
793,6338,13
188,6339,1
172,6340,2
166,6341,6
113,6342,3
45,6343,2
6228,6343,3
96,6344,1
146,6345,2
144,6346,4
2851,6347,4
183,6347,5
4233,6348,2
112,6348,3
2324,6350,1
24,6350,3
121,6351,3
193,6353,1
42,6354,1
2288,6356,1
104,6356,2
1086,6356,3
153,6360,4
181,6361,1
1085,6362,1
79,6362,3
6170,6363,2
31,6363,3
171,6364,2
3623,6364,5
19,6364,6
2156,6365,5
195,6366,1
1868,6367,1
170,6368,1
100,6369,4
189,6370,1
350,6371,31
350,6371,32
2851,6371,60
4446,6371,120
2747,6371,121
4380,6371,123
202,6371,124
178,6372,1
31,6373,1
6371,6373,2
6349,6373,3
2182,6373,5
7199,6373,6
191,6375,2
3012,6375,3
109,6376,3
34,6377,3
792,6378,1
40,6379,3
186,6380,1
173,6381,8
51,6382,4
133,6383,1
53,6384,1
134,6385,3
158,6387,1
176,6388,1
154,6389,1
3943,6389,2
4208,6390,1
80,6390,5
8584,6391,1
21,6391,4
1123,6392,1
2299,6393,2
169,6393,4
62,6394,3
49,6395,7
147,6396,6
143,6397,1
166,6398,1
150,6399,3
185,6400,5
2771,6401,2
96,6401,3
7868,6402,10
4252,6402,14
152,6402,20
9829,6404,96
113,6404,105
1931,6404,107
733,6404,112
5208,6404,113
2985,6404,115
2473,6405,2
786,6405,3
196,6405,6
9565,6408,19
84,6408,20
3911,6408,29
45,6409,2
112,6411,5
181,6412,1
1640,6413,1
991,6413,2
1295,6413,4
188,6414,1
172,6415,1
6745,6416,1
1828,6416,2
47,6416,3
42,6417,6
193,6418,1
139,6419,11
6750,6420,2
190,6421,2
121,6422,5
100,6424,5
173,6425,5
178,6426,1
162,6427,1
109,6428,4
1637,6429,1
7758,6429,2
30,6429,4
1933,6429,5
191,6431,4
79,6433,3
53,6434,3
171,6435,1
153,6436,1
8798,6437,1
67,6437,2
4626,6438,4
5062,6438,7
558,6438,14
8010,6438,18
170,6439,3
31,6440,1
31,6440,2
34,6441,1
195,6442,1
80,6443,4
60,6444,2
21,6445,3
133,6447,3
185,6448,2
186,6449,3
5889,6450,3
399,6450,4
1503,6450,5
288,6450,6
2182,6450,7
2182,6450,8
959,6450,10
1936,6450,12
3171,6450,14
792,6450,16
1437,6450,18
8903,6450,19
2182,6450,20
4598,6450,21
959,6450,22
31,6450,24
1086,6450,25
179,6451,2
51,6452,1
1123,6454,7
49,6456,3
166,6457,10
4512,6458,18
7583,6458,50
103,6458,53
5593,6458,88
113,6458,117
158,6459,2
147,6460,1
150,6461,7
154,6462,2
62,6463,2
143,6464,2
189,6465,1
196,6469,1
2473,6469,4
7606,6470,1
169,6470,2
96,6472,1
181,6473,1
191,6474,1
112,6475,2
875,6476,1
1864,6476,2
24,6476,3
7781,6476,4
2630,6477,6
188,6479,1
170,6480,1
42,6481,7
34,6482,2
47,6483,1
2878,6484,47
3308,6484,62
2851,6484,72
202,6484,136
172,6486,2
21,6487,2
173,6488,4
8798,6489,1
3910,6489,2
67,6489,4
7089,6490,2
30,6490,4
1933,6490,5
133,6491,1
2629,6492,2
8989,6492,6
195,6492,7
162,6493,1
40,6494,1
5365,6495,3
109,6495,6
5044,6495,7
100,6497,9
193,6498,4
80,6499,7
1326,6500,1
2008,6500,6
178,6501,2
79,6502,3
31,6503,1
2357,6504,2
2299,6504,3
792,6505,1
171,6506,1
153,6507,6
139,6509,3
185,6511,1
144,6513,1
1648,6514,1
2092,6514,3
51,6514,4
5419,6515,17
4512,6515,18
3854,6515,33
113,6515,103
9009,6515,139
166,6516,8
5082,6517,2
9221,6517,26
678,6517,31
6205,6517,39
152,6517,42
49,6518,11
179,6519,5
158,6521,1
181,6522,5
143,6523,2
1090,6524,2
169,6524,3
4469,6524,4
706,6524,6
154,6525,1
2357,6526,1
45,6526,2
1123,6527,4
1286,6527,6
3012,6528,1
3077,6528,3
191,6528,5
34,6529,3
196,6530,6
6361,6530,13
147,6531,1
188,6532,4
42,6533,4
8548,6534,1
232,6534,2
194,6534,4
2322,6534,5
1090,6534,6
232,6534,8
6349,6534,9
2771,6534,10
2182,6535,1
67,6535,2
1086,6535,3
3171,6535,4
439,6535,6
9366,6535,9
31,6535,10
7307,6535,11
62,6537,1
150,6538,4
189,6539,1
183,6541,1
9589,6541,4
66,6543,2
80,6543,3
133,6545,1
24,6547,2
121,6548,5
60,6549,1
170,6551,1
21,6552,3
112,6553,2
195,6555,2
3777,6556,1
550,6556,3
792,6556,4
109,6558,3
178,6559,2
350,6560,34
3308,6560,63
2851,6560,73
4446,6560,140
4380,6560,144
202,6560,145
2092,6561,1
3271,6561,2
959,6561,3
51,6561,5
173,6562,4
139,6563,3
5095,6564,2
8229,6564,8
144,6566,3
79,6567,4
2288,6567,5
30,6570,3
1933,6570,7
113,6571,4
190,6572,2
198,6573,2
31,6574,2
146,6575,3
193,6576,9
100,6578,4
45,6579,1
154,6580,1
158,6581,2
34,6582,2
62,6583,6
185,6584,1
166,6585,4
31,6586,3
793,6587,1
2182,6587,2
703,6587,3
7826,6587,5
49,6588,1
133,6589,1
181,6591,3
153,6592,2
1123,6593,8
4813,6594,4
194,6594,25
6527,6594,34
1715,6594,67
3313,6594,78
6287,6594,132
6330,6594,149
3063,6594,150
179,6595,1
196,6596,1
2473,6596,5
147,6598,1
21,6599,1
67,6600,2
150,6601,2
188,6602,2
9928,6603,2
152,6603,17
58,6605,1
24,6605,3
172,6606,1
183,6607,1
8646,6607,4
189,6608,1
42,6610,2
96,6611,1
109,6612,3
112,6613,6
80,6614,1
6760,6616,1
792,6616,5
6177,6616,6
966,6617,2
9910,6617,5
1086,6617,6
51,6617,8
79,6618,2
113,6620,2
178,6621,1
144,6622,4
173,6624,2
47,6625,1
2288,6626,1
966,6626,3
7530,6626,4
26,6626,6
40,6627,1
195,6630,3
158,6631,3
30,6632,1
3286,6632,3
1022,6632,4
1933,6632,7
181,6633,6
154,6634,1
139,6635,3
100,6636,6
4371,6636,10
1465,6637,3
3416,6637,4
8351,6637,7
2791,6637,9
6330,6637,11
169,6637,15
2288,6637,18
45,6639,1
31,6641,1
427,6642,2
927,6642,3
722,6642,4
1044,6642,6
3578,6642,8
34,6643,2
147,6644,2
7330,6645,9
198,6645,11
121,6646,4
193,6647,1
1465,6647,2
8798,6648,2
67,6648,4
185,6649,1
62,6650,6
143,6651,6
194,6652,3
153,6653,1
172,6654,2
49,6655,4
166,6656,1
1123,6659,2
7773,6659,6
188,6660,1
5152,6661,1
190,6661,3
9198,6662,3
2423,6662,6
9582,6663,2
6760,6663,3
6177,6663,4
792,6663,6
196,6664,4
2473,6664,7
2408,6664,11
179,6666,1
96,6667,10
134,6668,5
21,6669,2
112,6670,3
60,6672,1
189,6673,2
2619,6674,2
150,6674,5
84,6675,2
178,6676,3
80,6677,3
113,6678,1
5017,6679,3
173,6679,4
183,6680,1
2851,6680,3
109,6681,2
144,6682,3
1640,6683,1
1295,6683,2
158,6684,3
7146,6685,2
146,6685,4
419,6686,1
2473,6686,2
24,6686,4
79,6687,11
42,6688,3
6607,6690,1
1127,6690,2
34,6690,3
100,6691,2
745,6691,6
195,6692,3
966,6693,45
230,6693,46
230,6693,47
7257,6693,48
1958,6693,53
6087,6693,59
2016,6693,61
4639,6693,73
8426,6693,111
1586,6693,112
5191,6693,127
5542,6693,135
5902,6693,140
40,6694,1
139,6695,3
5020,6696,2
181,6696,4
1286,6696,9
147,6697,1
4271,6698,1
966,6698,2
456,6698,3
30,6698,5
1933,6698,7
2916,6699,4
2092,6700,2
51,6700,4
1799,6702,1
45,6703,1
722,6703,2
198,6704,2
154,6706,1
133,6707,1
169,6708,3
67,6708,8
3578,6708,9
3171,6708,12
9067,6708,15
232,6708,17
2697,6708,18
2002,6708,20
26,6708,21
966,6708,22
8903,6708,26
3171,6708,27
7307,6708,29
3769,6708,33
6177,6708,34
350,6709,32
3308,6709,63
2851,6709,74
4446,6709,140
202,6709,144
678,6710,1
31,6710,3
1123,6711,2
121,6712,3
172,6713,1
185,6714,2
143,6715,7
3063,6717,16
6527,6717,63
194,6717,66
196,6718,1
152,6719,21
193,6720,2
407,6721,4
183,6721,5
2357,6723,2
991,6723,3
21,6724,2
80,6725,2
153,6726,3
49,6727,4
109,6728,2
9582,6729,1
793,6729,2
6177,6729,4
6760,6729,5
792,6729,7
1127,6729,9
146,6730,3
179,6731,2
199,6732,8
370,6732,9
84,6733,14
150,6736,4
34,6737,3
4512,6738,20
7583,6738,53
103,6738,56
113,6738,118
648,6739,3
62,6739,4
79,6740,6
166,6742,6
8271,6743,5
45,6744,1
178,6745,2
40,6746,1
3063,6746,2
2092,6747,3
51,6747,6
96,6748,6
7831,6749,2
189,6750,3
144,6751,1
3623,6751,6
6294,6752,1
1295,6752,3
8340,6754,1
5155,6754,3
3012,6754,4
8798,6754,5
67,6754,7
112,6756,2
173,6757,7
147,6758,1
200,6760,1
2965,6761,2
2791,6761,3
9547,6761,4
3910,6761,6
198,6761,9
411,6762,2
158,6762,3
6414,6762,7
195,6763,1
6924,6763,7
8989,6763,9
1123,6764,5
133,6765,2
202,6766,2
30,6767,1
4289,6769,3
190,6770,1
100,6771,8
139,6772,3
388,6772,4
169,6774,1
2002,6774,3
7119,6774,4
121,6775,5
66,6776,2
80,6776,5
181,6777,3
183,6778,1
196,6779,1
21,6780,2
193,6781,4
8380,6782,4
109,6782,6
678,6783,1
67,6783,3
194,6783,5
2288,6783,6
1368,6783,7
1986,6783,8
4293,6784,1
6418,6784,2
47,6784,3
154,6785,1
150,6787,1
49,6788,8
9531,6788,10
5258,6788,12
31,6789,3
199,6790,6
2182,6791,1
793,6791,2
1090,6791,3
7826,6791,4
143,6792,1
1437,6793,1
6760,6793,3
9582,6793,4
351,6793,5
792,6793,6
6177,6793,7
1127,6793,9
1454,6794,31
5593,6794,37
7530,6794,88
6927,6794,121
7647,6794,133
9253,6794,140
3948,6794,141
146,6795,1
735,6796,3
67,6796,5
172,6797,1
5356,6798,4
166,6799,9
60,6800,1
31,6801,1
67,6801,2
113,6801,3
3694,6801,4
189,6802,2
550,6804,1
179,6804,4
419,6805,1
24,6805,4
153,6806,5
34,6807,2
3012,6809,1
2002,6809,2
1085,6809,3
3,6809,4
1295,6809,5
198,6811,3
183,6812,1
133,6813,1
45,6814,1
875,6814,2
112,6815,3
9543,6816,13
200,6817,1
21,6818,4
1123,6819,8
79,6821,7
2092,6822,1
51,6822,2
169,6824,1
793,6824,2
100,6825,2
152,6827,12
7980,6827,27
7984,6827,35
875,6828,3
984,6828,5
203,6828,7
8798,6828,8
178,6829,2
1022,6830,5
6455,6830,7
62,6831,1
109,6832,2
158,6833,1
202,6834,1
6771,6834,6
6839,6835,4
144,6835,5
2221,6835,7
162,6836,1
199,6837,7
146,6838,1
8827,6838,2
30,6839,2
31,6841,5
7885,6841,17
84,6841,19
1026,6841,21
195,6842,3
80,6843,4
196,6844,6
150,6845,1
918,6846,1
194,6846,2
7742,6846,3
3427,6846,8
154,6847,1
2182,6848,4
8531,6848,5
31,6849,1
722,6850,1
2683,6850,2
7119,6850,4
193,6851,1
47,6852,1
121,6854,5
792,6855,4
204,6855,5
179,6856,1
153,6857,1
826,6858,1
735,6858,2
67,6858,5
143,6860,4
172,6863,1
49,6865,3
45,6866,1
3725,6866,2
954,6869,1
113,6869,4
79,6871,5
2288,6871,6
262,6872,1
314,6872,2
3719,6872,3
3326,6872,4
1465,6872,6
166,6872,7
1465,6872,8
4127,6872,9
1454,6873,31
5593,6873,37
7530,6873,89
6927,6873,122
7647,6873,133
9253,6873,139
3948,6873,140
96,6874,15
40,6875,4
34,6876,2
21,6877,2
2851,6879,4
189,6881,1
113,6882,4
205,6884,3
199,6886,1
158,6887,3
1123,6888,3
100,6889,2
6404,6889,3
80,6890,4
200,6891,1
146,6892,4
169,6893,2
1085,6893,3
2349,6894,3
152,6894,15
144,6895,7
194,6896,2
51,6897,2
203,6898,5
62,6899,10
31,6900,1
703,6901,1
7297,6901,3
792,6901,4
593,6901,5
31,6901,7
195,6902,1
198,6903,2
193,6904,1
202,6906,1
139,6907,8
2156,6908,37
966,6908,45
230,6908,46
230,6908,47
7257,6908,48
6087,6908,58
2016,6908,60
