author_id,author_name,cited_by
9012,Johanna McEntyre,773
9013,San-Qiang Shi,5197
9014,Laura Crowell,10
9015,Yaoming Zhou,61
9016,Elias Sideris,71
9017,Michele Oneto,130
9018,JP Cassady,1641
9019,barbara schouten,2111
9020,Zahid Raza,263
9021,Yue Xu,2828
9022,Luiz Antonio d'Avila,412
9023,Alan Saalfeld,1170
9024,Dr. Muhammad Furqan Akhtar,161
9025,Joe A Kaczmarski,57
9026,Calley Hirsch,679
9027,Yong Li,28995
9028,Christoph Borel,2615
9029,Charlotte Chun,324
9030,Thomas Gustafsson,5291
9031,Miquel Angel Fullana Rivas,3656
9032,nicholas HAYWARD,36885
9033,Beatriz Gullón,1571
9034,bilal algnamat,1
9035,Brice Le Lostec,144
9036,Raghubansh Kumar Singh,3197
9037,Anne-Marie Giroux,254
9038,David Bruce Stephens,216
9039,Tommaso Orzali,470
9040,Airton Torres Carvalho,282
9041,hasan altunbaş,1076
9042,Nawin Pudasaini,56
9043,Katharina Lemmens-Krug,86
9044,Christine Anne Biron,26568
9045,Michelle L Hall,2217
9046,Prof. Dr. Ramzi Mothana,2442
9047,Quan-ke pan,9524
9048,Anne Elisabeth Bjune,2588
9049,Philip I. Murray,9832
9050,Elitsa Y. Dimova,853
9051,Emily Dosmar,21
9052,Phillip Fawell,1540
9053,ANTONI PARDEDE,39
9054,Ata Akcil,5136
9055,Jose María López Frutos,100
9056,Heike Siebert,411
9057,Xiaotao Yuan,583
9058,Alejandra Perina,34
9059,Marcel Philipp Trefny,88
9060,Hugo Fuks,4124
9061,Shinji Takechi,650
9062,Dr. Qiang Yang,108669
9063,Christian Detweiler,134
9064,Michal Gnacik,9
9065,Brian Lang 梁熊顯,4148
9066,Russ McBride,129
9067,Xiaoying Gao,877
9068,Marcos Singer,1097
9069,Prof. Kathy Qian Luo,3905
9070,Akshay Wadia,335
9071,Ivan Bautmans,4992
9072,Alexander Ruban,16366
9073,Amreesh Parvez,5
9074,Michael J. Burke,13001
9075,Leandro dos Santos Coelho,9897
9076,Hongbin Zhan,3448
9077,Reza Tavakkoli-Moghaddam,11441
9078,Tom Brughmans,705
9079,Xuan Xiao,9748
9080,Luke Fletcher,1996
9081,TAKAGI HIROSHI,1488
9082,Jane Hughes,9257
9083,Billur Deniz (Polat) Karahan,196
9084,Esvan de Jesús Pérez Pérez,9
9085,He Li (李　鶴),745
9086,Michael Barrios Batu,18
9087,Petr Krysl,8290
9088,Shree Prakash Singh,9891
9089,Eric M. Kofoed,2054
9090,Alison Drake,935
9091,Gordon C. Shen,721
9092,Robert R. Rowntree,1
9093,Jamie A Lopez,14376
9094,Zhengdong Lu,4652
9095,Mary Jo Bitner,72132
9096,Daniele Rinaldi,1502
9097,Enrico Santangelo,564
9098,Zhengyang Wang,374
9099,Mawethu P. Bilibana,61
9100,Ilda Caldeira,768
9101,Giuseppe Roberto D'Agostino,2218
9102,Xian-Hu Zha,505
9103,Syed Tajuddin Syed Hassan,3144
9104,Ana Silvestre Albero,1251
9105,Mariangela Liuzzo,20
9106,Emily Lewis,1021
9107,Fabianne Furtado,365
9108,ahmad makui,2453
9109,Eric Keller,3909
9110,Christina J. Hodge,134
9111,Jean Samarone Almeida Ferreira,113
9112,esaki yuichi,79
9113,Mukarram Zubair,206
9114,Ali Hasnain,637
9115,Ranajay Mandal,3
9116,Jun-Chieh Tsay,313
9117,Raghav Gaiha,4543
9118,Ainhoa Ruiz Del Agua,570
9119,Valentin Flury,99
9120,Garrett Foster,42
9121,Patrick McCluskey,2723
9122,Catherine J. Murphy,53903
9123,Lisa Hartley,623
9124,Elizabeth Maddock Dillon,700
9125,Joshua D. Kuntz,5746
9126,Mohammad Soltaninejad,6
9127,Kars Veling,4
9128,Stephan Thies,277
9129,Andrea Burnett-Hartman,1374
9130,Mazin Mahmoud Fawzi,1
9131,Cheol-Joo Kim,2664
9132,Zhibo Guo,14
9133,Ana Carolina Falla Beltran,3
9134,Tim S. Evans,2790
9135,Martina Rossi,120
9136,Guillermo Podesta,5959
9137,James L Farr,12461
9138,Peter B. McCrory,22
9139,Sabrina Beckmann,394
9140,Johan Anderson,789
9141,Ryan E. Carlin,861
9142,Jens A. Andersson,1428
9143,Yaming Shan,592
9144,Darryl Wilson,107
9145,N. Maritza Dowling,3613
9146,Mark P. Simmons,7727
9147,Prabhakar R. Pagilla,2163
9148,Carrie Bruce,176
9149,Dorota Bociaga,169
9150,Andreea Creanga,5865
9151,Umar Sa'ad Aliyu,47
9152,Sujit Pujhari,300
9153,James Richardson,3
9154,Rick Stroman,203
9155,Mahendra Vikram Singh Rajawat,101
9156,"Yi-Shen Lin (Ethan), Ph.D.",104
9157,Seisuke Kimura,3065
9158,Nurul Ezaila Alias,15
9159,Minyong Li,122298
9160,Silvia Maria Amado João,1861
9161,suresh rama,782
9162,Andy 'Krazy' Glew,5869
9163,Yong-Hang Zhang,5472
9164,Yoshio Nakamura,3551
9165,Abdelkarim Ouerghi,2312
9166,Masoud Sadeghzadeh,110
9167,Shuting Fan,559
9168,Jaime Pérez Martín-Gaitero,2
9169,Professor Ron Beadle,722
9170,Kobi T Nathan,101
9171,Anna Hampson Lundh,364
9172,Sergei G. Solodky,268
9173,Eric J. Rogers,678
9174,Lucas Garcia,1662
9175,Fabiano Guasti Lima,1095
9176,Sauveur  Giannoni,99
9177,Yannis Batistakis,4326
9178,Paloma Navarro,887
9179,Alessandra de Almeida Lucas,255
9180,Hari P Nair,369
9181,Jari Kinaret,4545
9182,Anna-mart Engelbrecht,7066
9183,Shui-Long Shen,6998
9184,Lucas Mariano Galdino de Almeida,43
9185,Sean Oughton,4801
9186,"Benjamin W. Friedman, MD, MS",2405
9187,Evagoras Xydas,51
9188,Rajat Vishnoi,268
9189,Dr. Amimul Ahsan,3342
9190,Gilberto Martinez Arguelles,108
9191,Thomas Tuxen Poulsen,446
9192,Satoki Shichijo,373
9193,Duaa Mohammad,2393
9194,Peter Morton,857
9195,Azzam Mourad,824
9196,Martin V. Manolov,5
9197,Rafik Karaman,3105
9198,Sandra Chan,2626
9199,YONGJUN TIAN,1319
9200,Andrea Hamza,1877
9201,"Dr. Sanjib Mohanty, MD",2695
9202,Zachary C. Sims,166
9203,Ronald Aman,289
9204,Mary Ann Meador,4333
9205,Chia-Wei Yeh,45
9206,CARLOS ANDRES COY BARRERA,162
9207,Joshua Coates,12
9208,Michele Girolami,321
9209,Emilia Piosik,40
9210,Maria Gkika,322
9211,Yi-Jun Chang,201
9212,Juan Pedro Eyene Nguema Ada,395
9213,Norbert Heuer,1893
9214,Marco Ferretti,3014
9215,Hunter J. Howell,6
9216,Steven Rowland,12700
9217,Ebrahim Khalili,45
9218,Jefferson Henrich Amaral,581
9219,Evan I Levine,1
9220,Ana Page,64
9221,Hui-Ming Cheng,94420
9222,Yeqing Bao,1978
9223,peter mwaura,356
9224,Jan Nolin,564
9225,Christian Hintze,68
9226,Wan Khairuzzaman Wan Ismail,1730
9227,Jacob McLaughlin,74
9228,Qingzhong Liu,2260
9229,Rafael Neto Henriques,483
9230,Carol Ekinsmyth,770
9231,Kipling D. Williams,34160
9232,Francesca D'Addio,1734
9233,Hessam Ziaei-Azad,253
9234,Tanja Michael,5186
9235,William Herrington,3523
9236,sairamesh nammi,795
9237,Phuong X. Pham,374
9238,Rodolfo Baggio,4938
9239,Hamid Shahbazmohammadi,231
9240,Denitsa Yancheva Yancheva,600
9241,Xiaohui Xie,275
9242,Chris Leyland,32
9243,Sylvia Haider,1321
9244,Philippe Delcloque,27
9245,Steve C R Williams,114201
9246,Timothy Nest,271
9247,Luiz Felipe Scavarda,1591
9248,Jaclyn D. Kropp,274
9249,Benchun Duan,872
9250,Gianluigi Bacchetta,6159
9251,Robert S. Stawski,3203
9252,Fabian Lorig,90
9253,Letícia Vargas de Oliveira Brito,3
9254,Tyler Manolovitz,205
9255,Judith Mihaly,1352
9256,Marija Boskovic,378
9257,Fernando Lopes da Silva,39913
9258,Jodie Kleinschafer,42
9259,Xufei Wang,56988
9260,Martin Heimann,65373
9261,"Sudarshan Ramachandran, Professor of Metabolic Medicine",2398
9262,Peter Aagaard,152
9263,Sungho Jang,385
9264,M.Teresa González,128967
9265,joshua daniel nosanchuk,12987
9266,Professor Penny Paliadelis,595
9267,Stephanie S. Watowich,14583
9268,Ming C. Wu,22502
9269,Alexey V. Solomonov,243
9270,Arash Ghaedizadeh,174
9271,Emilio Jesús González Sánchez,503
9272,Siti Khadijah Ab Rahman,51
9273,Alain Le Blanche,1268
9274,Fatemeh Aghili,16
9275,SK SABYASACHI,79
9276,Javier García de Abajo,36033
9277,Sushil Kumar Tomar,1320
9278,Luise Hermanutz,2807
9279,Denis Krndija,403
9280,won young jung,398
9281,Jesus M. Corral Santana,1355
9282,Franco Ferrari,537
9283,Juan Carlos Neri Guzmán,204
9284,Del Pizzo Andrea,1632
9285,Kohta Yoshida,444
9286,Prashant Gudeangadi,33
9287,Makoto Osanai,1023
9288,Cornelia Maier-Gutheil,120
9289,Barbara Hammer,6824
9290,Sravanthi Puligilla,192
9291,Yolanda Hedberg,1360
9292,Satish Kalhan,16639
9293,Andrew P. Hill,2726
9294,Ratna Djuwita,157
9295,Pengfei Kong,412
9296,assimo maris,1600
9297,Tom C. Freeman,13345
9298,John B. Nezlek,11271
9299,Rumen Kyusakov,583
9300,Allan R Wagner,21924
9301,Lior Har-Shai,166
9302,Sharifun Nahar,508
9303,Mutez Ali Ahmed,332
9304,"Takao, Keizo",5745
9305,Oli B.G. Madsen,4092
9306,Arjun Verma,189
9307,Thomas Winkler,7197
9308,Benjamin Dietzek,6838
9309,Conor J Kearney,654
9310,Jennifer Pett-Ridge,3536
9311,Luminita Cristiana Totu,68
9312,Jun Mitsui,3270
9313,Jan Svoboda,383
9314,Arata Hidano,147
9315,Jianbin Liu,348
9316,Tunc  Akbas,52
9317,Pattabhi Ramaiah Budarapu,608
9318,Peter Irwin,4270
9319,Alexandre Guerin,393
9320,simon wagner,103
9321,Catherine Travis,1644
9322,Cinzia Dello Russo,2806
9323,Anup Dey,21
9324,Luiz Gustavo de Almeida Pedroso,64
9325,Robert E. Van Sciver,202
9326,Ammar Yahya Alqahtani,129
9327,"Gopal Gajjar, GR Gajjar",208
9328,Tausif Husain,252
9329,"Lida Ghassemzadeh, Dr. rer. nat.",654
9330,Antonio Metastasio,977
9331,Kalpit Thakkar,3
9332,David Anderson,180190
9333,Carlos Romero-Nieto,935
9334,Juliana Orjuela Palacio,23
9335,Yasuhiro KATAYAMA,307
9336,David LaVan,7440
9337,Shun-lai Zang / 臧顺来,486
9338,Ross A. Dunne,156
9339,Morteza Janfaza,61
9340,Luiz Nicolaci da Costa,21414
9341,Nida Aziz,11
9342,Álvaro Orsi,1414
9343,FEBIN KURIAKOSE,15
9344,Xiaoxiao Zheng,78
9345,P. Eline Slagboom,55019
9346,Ari Sudwarts,50
9347,Debora Vasconcelos e Sa,131
9348,Malcolm Araos,333
9349,Eric Vozzola,13
9350,Edward Colin Partington,7
9351,Jagadisa-devasri Dacus,5
9352,Jonathan D. Posner,3942
9353,Clifford Shultz,5315
9354,Paulo Adriano Schwingel,420
9355,Philipp Rudolf von Rohr,2787
9356,Yousef Mohammadi Darestani,35
9357,Mauro Cimino,4378
9358,Francisco Ruiz Raya,140
9359,naeima M.H. yousef,198
9360,Tinghai Ou,556
9361,Lizhi Qu,122
9362,Zheng D. O'Neill,1779
9363,Erin Hatton,639
9364,Anjan Goswami,263
9365,Sheela Agarwal,2377
9366,Wenbin Hu,333
9367,Lucas Paines Bressan,30
9368,David L Hare,6578
9369,Feras ABDULSAMAD,44
9370,Pablo Morillas-de-Laguno,15
9371,Gilles Cuny,2281
9372,Jihyun Kim,7209
9373,Randy Davila,195
9374,Ralph Gilles,1867
9375,Ying-Hao Yu,275
9376,Antonio Augusto Ulson de Souza,11863
9377,Kiao Inthavong,1893
9378,Keilor Rojas-Jimenez,486
9379,Sijia Geng,20
9380,Amir Shapiro,982
9381,Petr G Leiman,5041
9382,Abhilash Kusam,11
9383,何莫日根 (Mo-Rigen He),673
9384,Archana Pandita,41
9385,Laurent Bremond,1746
9386,Yinhe Zheng,63
9387,Jon Hiller,2730
9388,(Ryan) Wai-Man Yan,954
9389,Ming-Ching Lee,749
9390,Anthony A. Grace,41361
9391,Rebecca Schwei,124
9392,Bruna De Marchi,4561
9393,Kidane Giday,92
9394,Daniel Gould,28280
9395,Mohammad Ali Zanjanchi,2504
9396,Noureddine Yassaa,1976
9397,Adriano Felipe Perez Siqueira,170
9398,Sara Gardiner,111
9399,Mariana Kiomy Osako,1099
9400,Thomas Douillet-Grellier,38
9401,Elizabeth Novi Kusumaningrum,114
9402,Raquel de Lima Camargo Giordano,3076
9403,Vishal Dutt,1
9404,Jean-Mathieu Guimard,253
9405,Dr. Njeri Wabiri,190
9406,Zhidong Yuan (袁志栋),177
9407,Adrian Farrugia,117
9408,Hatice D Saatcioglu,199
9409,Molouk Beiromvand,131
9410,Ed Hawkins,9609
9411,Pratik Bhagunde,88
9412,Simonetta Grilli,4583
9413,Elizabeth Parry,175
9414,Jorge Cortes,14003
9415,Erol KURT,779
9416,Yukun Li,127
9417,Azar Dokht Khosravi,1378
9418,Kanglin Xing,35
9419,Patrick Schäfer,2628
9420,Nazik Khalid Hasan,2
9421,Marta Muñoz,8987
9422,Giordano de Guglielmo,583
9423,Alyssa Banford Witting,90
9424,Karl Smith,15487
9425,Yong Joong Lee,311
9426,Arne Leer,429
9427,Fabrizio Vincenzi,2544
9428,Delveen R Ibrahim,28
9429,Ramayya Krishnan,17855
9430,Jee Hyun Kim,1988
9431,Aaron Carlisle,820
9432,Omid Mashinchian,520
9433,Simonepietro Canese,1893
9434,NILAMANI BHOI,179
9435,BTB VN,574
9436,Devin Dersh,372
9437,Jun-Wei WANG,1065
9438,Sean Lancaster,524
9439,Varina Michaels (nee Varina Paisley),43
9440,Patrick Alan Danaher,2068
9441,Alan M Wilson,8721
9442,Ruben de Bruin,278
9443,Guozhen Yang,140
9444,Juan Ignacio Cantero de Julián,15
9445,Fadia Thamir Ahmed (Fadia T. Ahmed),10
9446,Mark D. Sullivan,46340
9447,Ioannis Delikostidis,208
9448,haijuan Du,162
9449,Xiaoyan Yuan,82
9450,Maria Zontak,475
9451,Shewen Liu,1000
9452,Amanda P. De Souza,1140
9453,Christian Enevold,810
9454,Jitka Kühnová,23
9455,Alicia Sanchez-Mazas,3222
9456,Jelle Devalez,142
9457,Alexej Jerschow,4680
9458,Claus Lamm,10635
9459,Ciro S. Campolina,3
9460,Ludovic Pelligand,512
9461,Erika Lundgrin,138
9462,Brian Stevenson,7273
9463,yongquan zhou,2864
9464,Stefano Delle Monache,366
9465,Reza Zanjirani Farahani (Associate Professor),6142
9466,Takeshi Egawa,7000
9467,Ana Deumert,3430
9468,Charlotte Brakenridge,362
9469,Jan-Ake Gustafsson,153502
9470,Gregory Scholes,27996
9471,J McLean Parks,3873
9472,Vincenzo Busico,7291
9473,Oscar Pedreira,1013
9474,SH Li,34370
9475,Rodolfo A. M. Ambiel,638
9476,Marleen Weulen Kranenbarg,68
9477,Chuan-bing Rong,3612
9478,Isabel Fabiola Pazos,647
9479,Young-Joon Kim,2462
9480,Hui-wang Ai,2446
9481,Stephan Lehnart,8790
9482,Valerio Lo Brano,2320
9483,Khac-Hoai Nam Bui,75
9484,Bakhodir Eshchanov,7
9485,Xinyong Chen,3568
9486,Salma Hesham,63
9487,Yu Na Lee,21
9488,Rulin Miao,84
9489,Ignacio Garcia Martinez,4614
9490,Richard D Boyce,960
9491,Mehran Mesgari Abbasi,1483
9492,Mahasen Saad Amine,374
9493,Vaughn P. Shannon,719
9494,Francesco Pomati,3681
9495,Wendy Hui Wang,1963
9496,valentin popa,5131
9497,Andrea Carlson,1887
9498,Gnana Praveen R,50
9499,Mohammed Taouis,4091
9500,PIlar Zamora,3313
9501,David McCaffrey,141
9502,Rashed Sahraeian,266
9503,Marco Cianchetti Benedetti,14
9504,Jean Gautier,11298
9505,Dr. anik sen,217
9506,Dung Viet Nguyen,534
9507,Dr Philip Ciufo,871
9508,shelas sathyan,173
9509,Nicolas-Xavier Geilfus,660
9510,Ryan Patrick Kyle,30
9511,Luca Parolini,383
9512,Claudia Carareto,1359
9513,María Cintia Piccolo,3418
9514,Desiree Yomtoob,6
9515,"Amanda M. Emerson, PhD",59
9516,Jin Young Kang,2215
9517,Shahin Eghbalsaied,435
9518,Deridder Marie,18
9519,Philip Handyside,21
9520,Sharon Aviran,751
9521,Sunghyuk Im,102
9522,"Mary Alissa Willis, M.D.",311
9523,Zhenhong Liu,103
9524,Andrew Kern,23368
9525,Manoel Victor Franco Lemos,3531
9526,Yuanmei (Elly) Qu,47
9527,Haleem Naushath,27
9528,siddhartha varma,182
9529,Yi-Kuei Ryan Wu,1301
9530,miho shidahara,1214
9531,Yuichi Takeuchi,464
9532,Aleksandar Evangelatov,104
9533,Jianzhong Zhang,87105
9534,Chi-Huey Wong,74503
9535,Serena Lay Ming Teo,2249
9536,Julio Ariel Romero Pérez,264
9537,Mohamed Estai,354
9538,Rod Bond,6000
9539,Yassir Nawaz,291
9540,Hee June Park,87
9541,Dr.Gabor Braunitzer,284
9542,Jennifer F. Bobb,1400
9543,Daniel Zhiyun LI,30799
9544,Brooke Howard-Parker,2
9545,Samira Abdelrahman,118
9546,Mehdi Anwar,1847
9547,Jin-Ho Choi,8910
9548,Christoph Kronenberg,50
9549,Brinda A. Thomas,311
9550,Marie Ng,22441
9551,jin-quan yu,38750
9552,Iveta Nagyova,2240
9553,Newton José Rodrigues da Silva,178
9554,Brendan Guilfoyle,384
9555,Augustin Landier,6108
9556,Shuting Sarah Cai,57
9557,Dzmitry Stsepankou,445
9558,Yolandi Espach,43
9559,Christine Scott-Hayward,248
9560,Christopher G. Hoehne,33
9561,William Ensign,547
9562,Sean Anthony Halpin,1045
9563,Maria Helena Santana,2550
9564,Jennifer Cullen,1018
9565,Kathryn Gordon,6137
9566,Carlos Gervasoni,1317
9567,David Heckmann,266
9568,"Ying Jie Ma (Young Gerl Ma is my korean name, which until 2006 was used in the reference list.)",1325
9569,Mathis Trachsel,24
9570,Zhang Tingting (Christina),601
9571,Dean Grosbard,12
9572,Елена Ивановна Дегтярева ( Elena I. Degtyaryova),53
9573,Олійник Андрій Володимирович / Andriy Oliinyk / A. Oleynik / Олейник А.В. / Олійник А.В.,101
9574,Nguyen Vu Hong Ha,28
9575,Maurizio PETRUCCIOLI,3645
9576,Tom Henretty,540
9577,Han Vinck,5244
9578,DAVID SWAIN,10072
9579,Goksu Oruc,5
9580,Ravinder Mittal,9498
9581,Naoto Sano,227
9582,Jian Lu,21478
9583,Deepak P. Patil,1445
9584,Didi Tarmadi,77
9585,Singfat CHU,1143
9586,Osuri Krishna K,571
9587,Thomas Volscho,460
9588,Rejo Peter,33
9589,Robin M Warren,29245
9590,Weihao Yin,182
9591,Dov Avigad,3845
9592,Julian Tam,136
9593,Seiji Yamada,2094
9594,Carmen Pires Zottarelli,1197
9595,Rory W. Speirs,105
9596,Bojan Kenig,131
9597,Justin Brodie-Kommit,7
9598,Wan-Feng Li 李万峰,524
9599,ADEBAYO Adesodun Isaac,70
9600,Christophe Piot,7575
9601,Sumin Zhao,291
9602,Eileen M. O'Reilly,11570
9603,Samantha L. Senn,3
9604,M. Asif Naeem,864
9605,Audrey M. Darnaude,1148
9606,Karan Desai,6
9607,Padmini Varadarajan,1911
9608,Arun Satelli,1564
9609,Srinivas Godavarthi,91
9610,Vivek Raj Shrestha,459
9611,Joseph Genereux,1891
9612,Tommaso Leonori,367
9613,Brian Cadman,876
9614,mazaher yarmohamadi-vasel,20
9615,Fernando Aznar,54
9616,WILLIAM FABIAN CHAPARRO BECERRA,10
9617,Erik Jeppesen,47126
9618,"Lao, Xiang Qian",2816
9619,Emmanuella Guenova,1986
9620,Celeste Ng,987
9621,Andrei Novitskii,15
9622,Jennifer Berry,2
9623,Ben Hiu Pan Chan,1528
9624,Senlian Hong,667
9625,Pearl Malhotra,14
9626,"Kelly M. Hines, PhD",230
9627,Hye Sung Kim,8141
9628,AMY J. DOUGHERTY,282
9629,SHIMON               WEISS,45150
9630,Chuang Hsiao-Han,49
9631,Lenka Benova,1039
9632,Ana Ozaki,127
9633,Thierry Valet,4307
9634,William X. Q. Ngiam,1
9635,Emmanuel Olivier,1559
9636,Rolands Kromanis,91
9637,Yonghui Wu,4872
9638,DAVID AYERS,1018
9639,Navid Tafaghodi Khajavi,171
9640,Rheure Alves-Lopes,121
9641,STEFANO Zippilli,827
9642,David Gaddis Ross,1241
9643,Dr. Zilhas Ahmed Jewel,34
9644,Aurelio Vasquez,275
9645,Natalia Lazzati,182
9646,JOSÉ FRANCISCO DE CARVALHO GONÇALVES,566
9647,Bruce G Haffty,24896
9648,Phillip Newton,2502
9649,venkateswarlu yadavalli,176
9650,Inas El-Gafy,97
9651,John J Ryan,10919
9652,Ahmad A. Kardan,713
9653,Christine Georgelin,364
9654,Zachary K. Rothschild,1535
9655,Nizam Uddin Ahamed,539
9656,Dean Dabney,960
9657,JAcqueline Patterson,3145
9658,Luisa Delmondo,40
9659,Andrew Howes,2729
9660,"Rebecca Schacht, PhD",657
9661,Wang Yunpeng,38443
9662,Nantapo Carlos W.T,80
9663,Alvaro N. A. Monteiro,7626
9664,Christopher Vogel,85
9665,Tongjun Sun,414
9666,Henry Rothstein,2956
9667,Han Suk Shim,59
9668,Urbieta Matias,300
9669,Alexandre Triay Bagur,3
9670,Dagoberto Castellanos Nieves,849
9671,Rob Jelier,1050
9672,Sungyeon Heo,227
9673,Zhibo Pang,2008
9674,Dr. Anand Nagpure,491
9675,Maria Bernardete Cordeiro de Sousa,1091
9676,zahra rezay marand,33
9677,Mania Sabouri,59
9678,Alexey Lobanov,978
9679,Max Horlbeck,2835
9680,sirus zinadini,3599
9681,Andrea Bellini,3371
9682,Stefano Marra,191
9683,Adam Mezher,147
9684,Nicholas J Klein,417
9685,Shumei Shih,3186
9686,Gioella Chaparro,53
9687,Ildo Luís Sauer,918
9688,Roberto Carlos Gallo Villanueva,441
9689,Decottignies Anabelle,3511
9690,Morten Skou Nicolaisen,283
9691,Thanh Xuan Nguyen Thi,94
9692,Sergey Roshchin,1220
9693,richard rogerson,18257
9694,Majid Safari,1663
9695,Adam Nowakowski,1
9696,David R. Black,4565
9697,CHANG Ning-hui,17438
9698,D P RAO PALAPARTI,158
9699,Emily E. Noble,731
9700,Catherine Huitson,1072
9701,Morteza Noferesti,58
9702,Hyun Jong Noh,22
9703,Maria Isabel Gutierrez Martinez,11334
9704,Sina Sadeghfam,105
9705,dmitry lyumkis,2841
9706,Elizabeth Kryder-Reid,136
9707,Jeffrey L Carson,21208
9708,Anne Garland Mahler,79
9709,Lin Cai,6892
9710,Marc S. Weinberg,2377
9711,Thomas M Osborn Popp,249
9712,Ana Carolina Lyra de Albuquerque,102
9713,Romesh Kumar Salgotra,331
9714,Tatiana Vargas-Londono,29
9715,MARIA HELENA PINTO,942
9716,Eric Jacquet,5994
9717,Julian Mills-Beale,1356
9718,Sofie Lambert,781
9719,Karen HL Kwan,192
9720,Silvia Serrao-Neumann,511
9721,Lehmann Irina,6297
9722,Leaf Huang,58279
9723,Violeta Baliukonienė,299
9724,Ohtsuki Keiji,1408
9725,Yung Sung Cheng,9343
9726,George Avery,334
9727,Charles Makanyeza,169
9728,Zina McGee,600
9729,Taoufik Mourabit,808
9730,Ismaiel Hassanein Ahmed Mohamed,31
9731,Christina Grün-Wenzel,15
9732,Ivan E de Araujo,6044
9733,Curtis A. Corum,1690
9734,Massoud Goodarzi,1546
9735,Philip A. Rea,12365
9736,Hyunwook Kim,4459
9737,Jan Henk Venema,1151
9738,Frank Spear,18798
9739,John Bevacqua,54
9740,Scott A. Smith,47782
9741,Jiadong Qian,10
9742,Chris Impey,19951
9743,Chirranjeevi Balaji Gopal,233
9744,Thomas van Gurp,255
9745,Merrielle Spain,783
9746,Miranda Schreurs,4672
9747,Dilek Odaci Demirkol,2527
9748,Natsuki Arai,25
9749,Susanna-Assunta Sansone,15248
9750,Tingzhu Wu,89
9751,Christopher Krauss,338
9752,Iyekhoetin Matthew Omoruyi (Ph.D),91
9753,thuế - tài chính,801
9754,tamirisa srinath,69
9755,Nguyen Quoc Thai,2387
9756,Joe Geluso,96
9757,Hoda Amin Abdelaziz,904
9758,Omar Saleh Alajarmeh,1
9759,Nava Levit-Binnun,703
9760,Alexis Maurel,6
9761,Jin Song Dong,7219
9762,Kacprzak Malgorzata,1557
9763,Yong Jun Kim,667
9764,Luiz R Travassos,13361
9765,Wen-Yu Chuang,1384
9766,Diana Marcela Aragon Novoa,290
9767,Raja Bose,3164
9768,Rebecca Lamkin,547
9769,Santosh Kapuria,3062
9770,Deborah Streeter,894
9771,Roberto Abdala Junior,20
9772,Kuang-Yuan Huang,133
9773,Sarah Safari,1
9774,Sarah Asfari,1
9775,George N. Leledakis,147
9776,Alexandre Tuel,4
9777,Cristina Gil Sanz,865
9778,Xu Dong Zhang,13755
9779,Rodica Sturza,70
9780,Arthur Wolf,8
9781,Amalia Papanikolaou,137
9782,Hannah Stuart,211
9783,Gang Huang （黄刚）,5321
9784,Belinda Reeve,220
9785,Houjun Mo,23803
9786,thong dang,377
9787,Maryam Siddiqui,2
9788,Mohammad Soleiman-Beigi,393
9789,Sonia Oveisi,470
9790,Fares Bouriachi,3
9791,Emma Bolderson,1622
9792,Timothy C Johnstone,2603
9793,Lisa Rosenthal,2057
9794,Zhibin Zhang,7716
9795,Andy Way,4893
9796,Neepa M K Kuruppu Arachchige,5
9797,Dennis Martin Kivlighan III,356
9798,Moonyong Lee,6822
9799,Thế Giới Cây Xanh Việt Nam,847
9800,Christopher G. Filippi,2759
9801,Sebahattin ERGUN,985
9802,Ian Lian,1974
9803,GeunHyung Kim,53480
9804,Roberto Soria,4363
9805,GERALDO MOURA,477
9806,ieda mendes,2855
9807,Susan L. Parish,3584
9808,Kamil Wiwatowski,57
9809,Roberto Onofrio,4445
9810,Andrew Gerard Cairns,237
9811,Qin Fen (Katherine) Zhang,22771
9812,MYRON IGNATIUS,707
9813,Tajinder Singh Arora,66
9814,Mostafa Mohammadian,81
9815,Ashish Kumar Nemani,60
9816,"Nirmish Shah, MD",365
9817,María Gabriela Nadra,2
9818,Ishara Ramkissoon,174
9819,Seunghyun Yoon,71
9820,Angelica Mariani,192
9821,John Andrew Nyman,2999
9822,David E. Keyes,9155
9823,José Cipolla Neto,5974
9824,Polyana Fernandes Pereira,427
9825,Josep Maria Salanova Grau,658
9826,Shihuan Kuang,7746
9827,Amina Abubakar,1693
9828,Alireza Anvari,545
9829,Robin Henderson,4147
9830,lijiang song,3258
9831,Nilwala Kottegoda,439
9832,Farid N. Najm,8520
9833,Alex Veloso,2
9834,Karin Vogel,520
9835,Peter Voorhees,15508
9836,Sandip LeeAnne Wilson,33
9837,Rui Wang,241
9838,Lindsay C. Stringer,10194
9839,Rachael Petersen,77
9840,Carmen Ayuso,9587
9841,Andrew Sommerlad,1350
9842,Elizabeth A. Schroeder,706
9843,Takanori Matsuura,813
9844,Gilles Dietrich,2694
9845,Susan Kelly-Weeder,613
9846,Marcus J. Goudie,263
9847,Jin-Yun Liao,2743
